,sector,rounded_salary_2016,percentage,count
510,Other Public Sector Employers,350000,0.15807688182059404,4
511,Other Public Sector Employers,355000,0.08016756149472982,2
512,Other Public Sector Employers,360000,0.1625933641583253,4
513,Other Public Sector Employers,365000,0.12363870399539319,3
514,Other Public Sector Employers,370000,0.20888730812007067,5
515,Other Public Sector Employers,375000,0.08468404383246109,2
516,Other Public Sector Employers,385000,0.043471142500663355,1
517,Other Public Sector Employers,390000,0.044035702792879765,1
518,Other Public Sector Employers,395000,0.08920052617019235,2
519,Other Public Sector Employers,400000,0.04516482337731258,1
520,Other Public Sector Employers,410000,0.046293943961745396,1
521,Other Public Sector Employers,415000,0.046858504253961805,1
522,Other Public Sector Employers,420000,0.04742306454617821,1
523,Other Public Sector Employers,425000,0.04798762483839462,1
524,Other Public Sector Employers,445000,0.05024586600726025,1
525,Other Public Sector Employers,455000,0.05137498659169306,1
526,Other Public Sector Employers,460000,0.05193954688390947,1
527,Other Public Sector Employers,465000,0.05250410717612587,1
528,Other Public Sector Employers,485000,0.0547623483449915,1
529,Other Public Sector Employers,490000,0.11065381727441582,2
530,Other Public Sector Employers,500000,0.056456029221640724,1
531,Other Public Sector Employers,530000,0.05984339097493917,1
532,Other Public Sector Employers,585000,0.06605355418931964,1
533,Other Public Sector Employers,600000,0.06774723506596887,1
534,Other Public Sector Employers,625000,0.2822801461082036,4
535,School Boards,100000,20.294893362532967,4717
536,School Boards,105000,17.722643628212353,3923
537,School Boards,110000,11.292341979924535,2386
538,School Boards,115000,12.30536564797804,2487
539,School Boards,120000,10.98686446694174,2128
540,School Boards,125000,9.928019171940814,1846
541,School Boards,130000,5.403079729630888,966
542,School Boards,135000,2.456942729420066,423
543,School Boards,140000,1.891379080383611,314
544,School Boards,145000,1.316349930944872,211
545,School Boards,150000,1.1745825499197584,182
546,School Boards,155000,0.7869272834444095,118
547,School Boards,160000,0.9912960421300818,144
548,School Boards,165000,1.0080757928432211,142
549,School Boards,170000,0.5119975217598947,70
550,School Boards,175000,0.3614100153599257,48
551,School Boards,180000,0.28654651217822674,37
552,School Boards,185000,0.22286950947195416,28
553,School Boards,190000,0.17166975729596468,21
554,School Boards,195000,0.12584813034854553,15
555,School Boards,200000,0.09465500402283768,11
556,School Boards,205000,0.1234817552479746,14
557,School Boards,210000,0.06324675268798699,7
558,School Boards,215000,0.06475262775198667,7
559,School Boards,220000,0.03786200160913507,4
560,School Boards,225000,0.05808375246855948,6
561,School Boards,230000,0.059374502523416355,6
562,School Boards,235000,0.06066525257827324,6
563,School Boards,240000,0.05163000219427509,5
564,School Boards,245000,0.021082250895995663,2
565,School Boards,250000,0.010756250457140645,1
566,School Boards,260000,0.02237300095085254,2
567,School Boards,270000,0.09293400394969517,8
568,Universities,100000,2.2827426680399143,676
569,Universities,105000,4.783122562344876,1349
570,Universities,110000,4.401708680162764,1185
571,Universities,115000,4.120249210664055,1061
572,Universities,120000,4.32775592213011,1068
573,Universities,125000,4.676920998868759,1108
574,Universities,130000,4.828878720853664,1100
575,Universities,135000,4.950782582268222,1086
576,Universities,140000,5.11050703226569,1081
577,Universities,145000,4.6711803738159965,954
578,Universities,150000,5.470477991456599,1080
579,Universities,155000,4.517027706957975,863
580,Universities,160000,4.835632397386327,895
581,Universities,165000,4.607864656322286,827
582,Universities,170000,4.374356290205481,762
583,Universities,175000,4.065713272662806,688
584,Universities,180000,4.194033126783393,690
585,Universities,185000,3.0735981900146894,492
586,Universities,190000,2.572813075117767,401
587,Universities,195000,2.0939774089519982,318
588,Universities,200000,1.904536782210816,282
589,Universities,205000,1.7721647221706316,256
590,Universities,210000,1.439546152937005,203
591,Universities,215000,0.9801273068026407,135
592,Universities,220000,1.04006618603002,140
593,Universities,225000,0.8433653570162257,111
594,Universities,230000,0.6679386090803181,86
595,Universities,235000,0.5713610346632448,72
596,Universities,240000,0.5267867695476726,65
597,Universities,245000,0.48812197139817987,59
598,Universities,250000,0.48964154861802894,58
599,Universities,255000,0.5941546929609807,69
600,Universities,260000,0.3248518412210647,37
601,Universities,265000,0.4116365846657774,46
602,Universities,270000,0.38293345940196194,42
603,Universities,275000,0.25073024127509413,27
604,Universities,280000,0.23637867864318637,25
605,Universities,285000,0.22135174835801238,23
606,Universities,290000,0.186063788474851,19
607,Universities,295000,0.1992334577135428,20
608,Universities,300000,0.20261029597987404,20
609,Universities,305000,0.13389163726003342,13
610,Universities,310000,0.11515018488189509,11
611,Universities,315000,0.0850963243115471,8
612,Universities,320000,0.15128235433163928,14
613,Universities,325000,0.08779779492461208,8
614,Universities,330000,0.08914853023114458,8
615,Universities,335000,0.12443649011430598,11
616,Universities,340000,0.05740625052763098,5
617,Universities,345000,0.11650092018842757,10
618,Universities,350000,0.047275735728637275,4
619,Universities,355000,0.10788998260928293,9
620,Universities,360000,0.10940955982913199,9
621,Universities,365000,0.06162729836054502,5
622,Universities,370000,0.0749658095125534,6
623,Universities,375000,0.012663143498742127,1
624,Universities,380000,0.08982389788441082,7
625,Universities,385000,0.11700744592837727,9
626,Universities,390000,0.06584834619345907,5
627,Universities,395000,0.053354044608033495,4
628,Universities,400000,0.08104411839194962,6
629,Universities,405000,0.027352389957282997,2
630,Universities,410000,0.041535110675874176,3
631,Universities,415000,0.028027757610549243,2
632,Universities,420000,0.04254816215577355,3
633,Universities,425000,0.04305468789572323,3
634,Universities,430000,0.07260202272612153,5
635,Universities,440000,0.07429044185928715,5
636,Universities,445000,0.015026930285173991,1
637,Universities,450000,0.015195772198490554,1
638,Universities,460000,0.015533456025123677,1
639,Universities,465000,0.03140459587688048,2
640,Universities,470000,0.0158711398517568,1
641,Universities,475000,0.01603998176507336,1
642,Universities,505000,0.017053033244972732,1
643,Universities,510000,0.017221875158289292,1
644,Universities,515000,0.017390717071605857,1
645,Universities,1045000,0.0352879598831614,1
